Year,Time,Forest type,Site #,Site name,Plant Species,Plot #,Cage,Treatment,Height (cm),Leaf1.L,Leaf 2.L,Leaf 3.L,Leaf 4.L,Leaf 5.L,Leaf 6.L,Leaf7.L,Leaf8.L,Leaf9.L,Leaf10.L,Leaf1.Area,Leaf2.Area,Leaf3.Area,Leaf4.Area,Leaf5.Area,Leaf6.Area,Leaf7.Area,Leaf8.Area,Leaf9.Area,Leaf10.Area,Total.LA,leaf.dw.g
2008,2,C,3,Para 3,C,169,CO,FE,12,19.2,19.2,,,,,,,,,76.27597306,76.27597306,0,0,0,0,0,0,0,0,152.6,83.5
2008,2,C,3,Para 3,C,170,CA,CA,6.5,24,24.1,15.6,15.6,,,,,,,106.6250818,107.292673,55.85005651,55.85005651,0,0,0,0,0,0,325.6,121.5
2008,2,C,3,Para 3,C,171,CA,CF,no cot,10,15,15,10.5,,,,,,,28.64997731,52.65684949,52.65684949,30.82701964,0,0,0,0,0,0,164.8,86.1
2008,2,C,3,Para 3,C,172,CO,PC,2.5,13,12.7,9.2,8.1,8.1,,,,,,42.4780575,41.01512579,25.27936671,20.88099282,20.88099282,0,0,0,0,0,150.5,83
2008,2,C,3,Para 3,C,173,CO,CO,no cot,9.5,9.5,11,11,6,,,,,,26.52681974,26.52681974,33.05665018,33.05665018,13.30782632,0,0,0,0,0,132.5,79
2008,2,C,3,Para 3,C,174,CO,FE,7.5,14,20.3,20,,,,,,,,47.47632309,82.92902985,81.09618212,0,0,0,0,0,0,0,211.5,96.4
2008,2,C,3,Para 3,C,175,CA,CA,3,12,12,15.5,16,,,,,,,37.66892711,37.66892711,55.31350698,58.01346269,0,0,0,0,0,0,188.7,91.4
2008,2,C,3,Para 3,C,176,CA,CF,8.8,16.5,16.5,,,,,,,,,60.75603602,60.75603602,0,0,0,0,0,0,0,0,121.5,76.6
2008,2,C,3,Para 3,C,177,CO,PC,6.5,16.5,16.5,18.7,,,,,,,,60.75603602,60.75603602,73.31379788,0,0,0,0,0,0,0,194.8,92.8
2008,2,C,3,Para 3,C,178,CO,CO,3.8,6.5,13.7,13.7,,,,,,,,15.00681477,45.95740791,45.95740791,0,0,0,0,0,0,0,106.9,73.4
2008,2,C,3,Para 3,C,179,CO,FE,5.7,24.5,24.5,31.5,31.3,,,,,,,109.9769045,109.9769045,160.3755854,158.8495129,0,0,0,0,0,0,539.2,168.5
2008,2,C,3,Para 3,C,180,CA,CA,1,14,14,7.7,,,,,,,,47.47632309,47.47632309,19.3524302,0,0,0,0,0,0,0,114.3,75
2008,2,C,3,Para 3,C,501,CO,PC,6.4,15.5,16,,,,,,,,,55.31350698,58.01346269,0,0,0,0,0,0,0,0,113.3,74.8
2008,2,C,3,Para 3,C,502,CO,CO,6.2,15,18,18,15,,,,,,,52.65684949,69.23310981,69.23310981,52.65684949,0,0,0,0,0,0,243.8,103.5
2008,2,C,3,Para 3,C,503,CO,FE,3.2,7.5,7.5,,,,,,,,,18.60281832,18.60281832,0,0,0,0,0,0,0,0,37.2,58.1
2008,2,C,3,Para 3,C,504,CA,CA,4.3,,,,,,,,,,,4.3,,,,,,,,,,4.3,50.8
2008,2,C,4,Kaula 4,C,505,CO,FE,6.2,18.5,18.5,18.5,,,,,,,,72.13993784,72.13993784,72.13993784,0,0,0,0,0,0,0,216.4,97.5
2008,2,C,5,Kaula 3,C,506,CA,CA,9.9,27,27,17.4,,,,,,,,127.2460848,127.2460848,65.79800998,0,0,0,0,0,0,0,320.3,120.4
2008,2,C,5,Kaula 3,C,507,CA,CF,10.5,16.5,16.5,,,,,,,,,60.75603602,60.75603602,0,0,0,0,0,0,0,0,121.5,76.6
2008,2,C,4,Kaula 4,C,509,CO,CO,9.8,20.2,20.2,27.2,27.1,,,,,,,82.31656188,82.31656188,128.6635897,127.954182,0,0,0,0,0,0,421.3,142.6
2008,2,C,4,Kaula 4,C,510,CO,FE,7.5,11,11,,,,,,,,,33.05665018,33.05665018,0,0,0,0,0,0,0,0,66.1,64.4
2008,2,C,5,Kaula 3,C,511,CA,CF,12,26.7,26.7,33.5,33,,,,,,,125.1296808,125.1296808,175.9012972,171.9750948,0,0,0,0,0,0,598.1,181.5
2008,2,C,5,Kaula 3,C,512,CA,CF,5.7,18.2,21.7,21.7,,,,,,,,70.39104989,91.6608729,91.6608729,0,0,0,0,0,0,0,253.7,105.7
2008,2,C,4,Kaula 4,C,514,CO,CO,7.5,17.1,17.1,25.3,25.3,,,,,,,64.10246697,64.10246697,115.4113435,115.4113435,0,0,0,0,0,0,359,128.9
2008,2,C,4,Kaula 4,C,515,CO,FE,5.5,9,9,,,,,,,,,24.45894459,24.45894459,0,0,0,0,0,0,0,0,48.9,60.7
2008,2,C,5,Kaula 3,C,516,CA,CA,6.8,9,,,,,,,,,,24.45894459,0,0,0,0,0,0,0,0,0,24.5,55.3
2008,2,C,5,Kaula 3,C,517,CA,CF,5,13.5,,,,,,,,,,44.95399596,0,0,0,0,0,0,0,0,0,45,59.8
2008,2,C,4,Kaula 4,C,519,CO,CO,5,11,11,,,,,,,,,33.05665018,33.05665018,0,0,0,0,0,0,0,0,66.1,64.4
2008,2,C,4,Kaula 4,C,520,CO,FE,9.3,16.5,16.5,,,,,,,,,60.75603602,60.75603602,0,0,0,0,0,0,0,0,121.5,76.6
2008,2,C,5,Kaula 3,C,521,CA,CA,5,10.6,10.6,11.5,11.6,,,,,,,31.26877854,31.26877854,35.33766184,35.79992938,0,0,0,0,0,0,133.7,79.3
2008,2,C,5,Kaula 3,C,522,CA,CA,3.2,18,19,14.5,18.5,18.5,,,,,,69.23310981,75.08640519,50.04420454,72.13993784,72.13993784,0,0,0,0,0,338.6,124.4
2008,2,C,4,Kaula 4,C,524,CA,CF,no cot,18,18,18,18,31.5,31.5,,,,,69.23310981,69.23310981,69.23310981,69.23310981,160.3755854,160.3755854,0,0,0,0,597.7,181.4
2008,2,C,4,Kaula 4,C,525,CA,CA,7.8,17.1,,,,,,,,,,64.10246697,0,0,0,0,0,0,0,0,0,64.1,64
2008,2,C,5,Kaula 3,C,527,CO,CO,5,10.6,14,14.2,,,,,,,,31.26877854,47.47632309,48.49805437,0,0,0,0,0,0,0,127.2,77.9
2008,2,C,5,Kaula 3,C,528,CO,FE,3.7,9.5,9.5,,,,,,,,,26.52681974,26.52681974,0,0,0,0,0,0,0,0,53.1,61.6
2008,2,C,4,Kaula 4,C,529,CA,CF,5,13.5,14.5,14.5,,,,,,,,44.95399596,50.04420454,50.04420454,0,0,0,0,0,0,0,145,81.8
2008,2,C,4,Kaula 4,C,530,CA,CA,6.5,22.7,22.7,19.3,19.3,,,,,,,98.07418245,98.07418245,76.87309362,76.87309362,0,0,0,0,0,0,349.9,126.9
2008,2,C,5,Kaula 3,C,533,CO,FE,6.3,15.2,12.1,,,,,,,,,53.71427177,38.14111648,0,0,0,0,0,0,0,0,91.9,70.1
2008,2,C,4,Kaula 4,C,534,CA,CF,10.5,13.5,13.5,,,,,,,,,44.95399596,44.95399596,0,0,0,0,0,0,0,0,89.9,69.7
2008,2,C,4,Kaula 4,C,535,CA,CA,11.2,14,14,17.5,17.5,,,,,,,47.47632309,47.47632309,66.36646676,66.36646676,0,0,0,0,0,0,227.7,100
2008,2,C,5,Kaula 3,C,537,CO,CO,8.2,24,24,26,26,,,,,,,106.6250818,106.6250818,120.2377318,120.2377318,0,0,0,0,0,0,453.7,149.7
2008,2,C,5,Kaula 3,C,538,CO,FE,4,7.8,7.8,6.5,,,,,,,,19.73092703,19.73092703,15.00681477,0,0,0,0,0,0,0,54.5,61.9
2008,2,C,4,Kaula 4,C,539,CA,CF,6,8,9,,,,,,,,,20.49522365,24.45894459,0,0,0,0,0,0,0,0,45,59.8
2008,2,C,4,Kaula 4,C,540,CA,CA,6.5,17,17,15,15,,,,,,,63.54057757,63.54057757,52.65684949,52.65684949,0,0,0,0,0,0,232.4,101
2008,2,C,5,Kaula 3,C,542,CO,CO,9.3,14.3,22.2,22.2,,,,,,,,49.01163698,94.84943151,94.84943151,0,0,0,0,0,0,0,238.7,102.4
2008,2,C,5,Kaula 3,C,543,CO,FE,4.1,9.1,,,,,,,,,,24.8680262,0,0,0,0,0,0,0,0,0,24.9,55.4
2008,2,C,4,Kaula 4,C,569,CO,CO,9,16,16,,,,,,,,,58.01346269,58.01346269,0,0,0,0,0,0,0,0,116,75.4
2008,2,C,5,Kaula 3,C,582,CO,CO,10.7,29,29,35.5,35.5,,,,,,,141.6543504,141.6543504,191.8987134,191.8987134,0,0,0,0,0,0,667.1,196.7
2008,2,C,3,Para 3,C,590,CO,PC,13.5,19.5,19.5,,,,,,,,,78.07198785,78.07198785,0,0,0,0,0,0,0,0,156.1,84.2
2008,2,C,3,Para 3,C,591,CO,CO,6.5,16,13.5,13.5,,,,,,,,58.01346269,44.95399596,44.95399596,0,0,0,0,0,0,0,147.9,82.4
2008,2,C,3,Para 3,C,592,CO,FE,2,4,4,4.6,,,,,,,,7.240632999,7.240632999,8.930793825,0,0,0,0,0,0,0,23.4,55
2008,2,C,3,Para 3,C,593,CA,CA,4.3,10.2,10.2,6.1,,,,,,,,29.5144028,29.5144028,13.64215242,0,0,0,0,0,0,0,72.7,65.9
2008,2,C,3,Para 3,C,597,CA,CF,3.1,,,,,,,,,,,3.1,,,,,,,,,,3.1,50.6
2010,4,N,1,Sand 4,C,1,CA,CA,,147,145,196,208,,,,,,,1619.512608,1586.550099,2494.191937,2726.899639,0,0,0,0,0,0,8427.2,1903.9
2010,4,N,1,Sand 4,C,2,CA,CF,,155,94,46,80,135,196,225,117,275,147,1753.602655,827.7258211,283.1327215,649.7595356,1425.17535,2494.191937,3068.212679,1149.68292,4146.737928,1619.512608,17417.7,3881.8
2010,4,N,1,Sand 4,C,5,CO,FE,,84,101,116,47,81,,,,,,699.1331879,921.9579137,1134.964218,292.4222247,661.9895657,0,0,0,0,0,3710.5,866.2
2010,4,N,1,Sand 4,C,6,CA,CA,,135,135,156,164,166,,,,,,1425.17535,1425.17535,1770.612871,1908.650378,1943.696861,0,0,0,0,0,8473.3,1914
2010,4,N,1,Sand 4,C,7,CA,CF,,144,163,198,138,72,133,,,,,1570.153889,1891.207124,2532.49385,1472.979759,554.7101245,1393.599496,0,0,0,0,9415.1,2121.2
2010,4,N,1,Sand 4,C,11,CA,CA,,96,136,149,171,136,132,169,51,,,854.3024074,1441.051619,1652.700619,2032.238823,1441.051619,1377.90035,1996.664124,330.5657648,0,0,11126.5,2497.7
2010,4,N,1,Sand 4,C,12,CA,CF,,124,104,113,142,167,181,154,156,82,,1254.467961,963.3698002,1091.189891,1537.532541,1961.299769,2213.225121,1736.647343,1770.612871,674.2954918,0,13202.6,2954.5
2010,4,N,1,Sand 4,C,14,CO,CO,,121,131,102,136,75,40,,,,,1209.186811,1362.260689,935.694335,1441.051619,589.7646595,229.5495973,0,0,0,0,5767.5,1318.7
2010,4,N,1,Sand 4,C,16,CA,CA,,129,169,191,149,169,194,154,,,,1331.160728,1996.664124,2399.29401,1652.700619,1996.664124,2456.085375,1736.647343,0,0,0,13569.2,3035.1
2010,4,N,1,Sand 4,C,17,CA,CF,,143,169,133,149,158,184,245,278,93,228,1553.814637,1996.664124,1393.599496,1652.700619,1804.797312,2268.518453,3486.594908,4214.828669,814.5430385,3129.826628,22315.9,4959.4
2010,4,N,1,Sand 4,C,21,CA,CA,,230,172,36,,,,,,,,3171.129202,2050.104665,195.9701686,0,0,0,0,0,0,0,5417.2,1241.7
2010,4,N,1,Sand 4,C,22,CA,CF,,159,352,156,127,172,282,150,300,290,300,1821.971191,6006.748857,1770.612871,1300.301453,2050.104665,4306.190304,1669.378713,4725.317534,4490.864142,4725.317534,32866.8,7280.6
2010,4,N,2,Sand 3,C,26,CA,CF,,121,92,28,,,,,,,,1209.186811,801.4310971,134.385745,0,0,0,0,0,0,0,2145,521.8
2010,4,N,2,Sand 3,C,27,CO,PC,,119,125,105,79,128,68,,,,,1179.309579,1269.684748,977.308192,637.6058735,1315.700888,509.1003682,0,0,0,0,5888.7,1345.4
2010,4,N,2,Sand 3,C,30,CA,CA,,101,111,122,109,,,,,,,921.9579137,1062.327945,1224.218742,1033.725426,0,0,0,0,0,0,4242.2,983.2
2010,4,N,2,Sand 3,C,34,CO,FE,,109,95,124,62,,,,,,,1033.725426,840.9790677,1254.467961,443.1833616,0,0,0,0,0,0,3572.4,835.8
2010,4,N,2,Sand 3,C,35,CA,CA,,150,144,144,120,120,,,,,,1669.378713,1570.153889,1570.153889,1194.217004,1194.217004,0,0,0,0,0,7198.1,1633.5
2010,4,N,2,Sand 3,C,36,CA,CF,,78,74,58,84,,,,,,,625.52906,578.0002374,400.9646108,699.1331879,0,0,0,0,0,0,2303.6,556.7
2010,4,N,2,Sand 3,C,37,CO,PC,,110,95,125,127,148,,,,,,1047.99411,840.9790677,1269.684748,1300.301453,1636.078522,0,0,0,0,0,6095,1390.8
2010,4,N,2,Sand 3,C,39,CO,FE,,104,118,155,182,184,145,78,,,,963.3698002,1164.464796,1753.602655,2231.605601,2268.518453,1586.550099,625.52906,0,0,0,10593.6,2380.5
2010,4,N,2,Sand 3,C,40,CA,CA,,115,117,129,116,139,81,,,,,1120.308963,1149.68292,1331.160728,1134.964218,1489.031204,661.9895657,0,0,0,0,6887.1,1565.1
2010,4,N,2,Sand 3,C,41,CA,CF,,128,113,124,131,134,,,,,,1315.700888,1091.189891,1254.467961,1362.260689,1409.357903,0,0,0,0,0,6433,1465.1
2010,4,N,2,Sand 3,C,43,CO,CO,,86,85,99,83,90,54,,,,,724.2690174,711.6640563,894.6893607,686.6768508,775.4212764,360.1807973,0,0,0,0,4152.9,963.5
2010,4,N,2,Sand 3,C,44,CO,FE,,129,107,80,110,89,,,,,,1331.160728,1005.384698,649.7595356,1047.99411,762.5241823,0,0,0,0,0,4796.8,1105.2
2010,4,N,2,Sand 3,C,45,CA,CA,,98,75,79,86,,,,,,,881.1579107,589.7646595,637.6058735,724.2690174,0,0,0,0,0,0,2832.8,673.1
2010,4,N,2,Sand 3,C,46,CA,CF,,139,171,180,231,160,152,260,220,212,,1489.031204,2032.238823,2194.895457,3191.848175,1839.19928,1702.902144,3811.893645,2966.435901,2805.995971,0,22034.4,4897.5
2010,4,N,2,Sand 3,C,48,CO,CO,,88,112,75,111,111,104,68,99,,,749.6995004,1076.726634,589.7646595,1062.327945,1062.327945,963.3698002,509.1003682,894.6893607,0,0,6908,1569.7
2010,4,N,2,Sand 3,C,49,CO,FE,,109,134,76,144,120,73,,,,,1033.725426,1409.357903,601.6079486,1570.153889,1194.217004,566.3152121,0,0,0,0,6375.4,1452.5
2010,4,N,2,Sand 3,C,50,CA,CA,,166,81,150,130,,,,,,,1943.696861,661.9895657,1669.378713,1346.680738,0,0,0,0,0,0,5621.7,1286.7
2010,4,N,3,East 2,C,58,CO,CO,,150,213,192,270,160,163,132,121,102,,1669.378713,2825.887738,2418.175166,4034.079277,1839.19928,1891.207124,1377.90035,1209.186811,935.694335,0,18200.7,4054
2010,4,N,3,East 2,C,59,CO,FE,,70,250,190,250,131,134,167,115,110,,531.7419822,3593.949988,2380.462327,3593.949988,1362.260689,1409.357903,1961.299769,1120.308963,1047.99411,0,17001.3,3790.2
2010,4,N,3,East 2,C,60,CA,CA,,56,150,155,54,131,155,81,147,99,128,380.3902087,1669.378713,1753.602655,360.1807973,1362.260689,1753.602655,661.9895657,1619.512608,894.6893607,1315.700888,11771.3,2639.6
2010,4,N,3,East 2,C,61,CA,CF,,110,70,130,140,94,140,60,150,190,,1047.99411,531.7419822,1346.680738,1505.140621,827.7258211,1505.140621,421.8976674,1669.378713,2380.462327,0,11236.2,2521.8
2010,4,N,3,East 2,C,62,CO,PC,,147,130,120,90,140,,,,,,1619.512608,1346.680738,1194.217004,775.4212764,1505.140621,0,0,0,0,0,6441,1466.9
2010,4,N,3,East 2,C,63,CO,CO,,98,79,125,62,105,,,,,,881.1579107,637.6058735,1269.684748,443.1833616,977.308192,0,0,0,0,0,4208.9,975.9
2010,4,N,3,East 2,C,64,CO,FE,,96,90,102,,,,,,,,854.3024074,775.4212764,935.694335,0,0,0,0,0,0,0,2565.4,614.3
2010,4,N,3,East 2,C,65,CA,CA,,14,155,168,97,143,74,170,150,125,,47.47632309,1753.602655,1978.955576,867.6954749,1553.814637,578.0002374,2014.425258,1669.378713,1269.684748,0,11733,2631.2
2010,4,N,3,East 2,C,66,CA,CF,,200,200,250,150,165,112,150,86,120,,2570.990126,2570.990126,3593.949988,1669.378713,1926.14701,1076.726634,1669.378713,724.2690174,1194.217004,0,16996,3789
2010,4,N,3,East 2,C,67,CO,PC,,114,135,140,207,82,75,126,180,,,1105.717427,1425.17535,1505.140621,2707.2438,674.2954918,589.7646595,1284.96266,2194.895457,0,0,11487.2,2577.1
2010,4,N,3,East 2,C,68,CO,CO,,175,182,166,134,175,126,146,170,115,,2104.014348,2231.605601,1943.696861,1409.357903,2104.014348,1284.96266,1603.00307,2014.425258,1120.308963,0,15815.4,3529.3
2010,4,N,3,East 2,C,70,CA,CA,,37,96,134,,,,,,,,204.198191,854.3024074,1409.357903,0,0,0,0,0,0,0,2467.9,592.8
2010,4,N,3,East 2,C,71,CA,CF,,50,160,110,170,135,155,167,165,,,320.8840688,1839.19928,1047.99411,2014.425258,1425.17535,1753.602655,1961.299769,1926.14701,0,0,12288.7,2753.4
2010,4,N,3,East 2,C,72,CO,PC,,46,70,104,97,108,82,67,50,,,283.1327215,531.7419822,963.3698002,867.6954749,1019.522188,674.2954918,497.9034879,320.8840688,0,0,5158.5,1184.8
2010,4,N,3,East 2,C,73,CO,CO,,90,131,136,116,144,138,,,,,775.4212764,1362.260689,1441.051619,1134.964218,1570.153889,1472.979759,0,0,0,0,7756.8,1756.4
2010,4,N,3,East 2,C,74,CO,FE,,92,160,155,142,134,105,,,,,801.4310971,1839.19928,1753.602655,1537.532541,1409.357903,977.308192,0,0,0,0,8318.4,1879.9
2010,4,N,3,East 2,C,75,CA,CA,,160,136,139,170,200,130,136,152,122,,1839.19928,1441.051619,1489.031204,2014.425258,2570.990126,1346.680738,1441.051619,1702.902144,1224.218742,0,15069.6,3365.2
2010,4,N,4,East 4,C,77,CA,CA,,35,121,123,118,,,,,,,187.8558931,1209.186811,1239.312543,1164.464796,0,0,0,0,0,0,3800.8,886.1
2010,4,N,4,East 4,C,78,CA,CF,,127,78,111,107,110,,,,,,1300.301453,625.52906,1062.327945,1005.384698,1047.99411,0,0,0,0,0,5041.5,1159
2010,4,N,4,East 4,C,83,CA,CF,,117,76,125,122,113,,,,,,1149.68292,601.6079486,1269.684748,1224.218742,1091.189891,0,0,0,0,0,5336.4,1223.9
2010,4,N,4,East 4,C,86,CO,FE,,95,,,,,,,,,,840.9790677,0,0,0,0,0,0,0,0,0,841,234.9
2010,4,N,4,East 4,C,87,CA,CA,,77,,,,,,,,,,613.5295852,0,0,0,0,0,0,0,0,0,613.5,184.9
2010,4,N,4,East 4,C,88,CA,CF,,144,126,16,13,136,,,,,,1570.153889,1284.96266,58.01346269,42.4780575,1441.051619,0,0,0,0,0,4396.7,1017.2
2010,4,N,4,East 4,C,92,CA,CA,,67,131,149,137,121,93,,,,,497.9034879,1362.260689,1652.700619,1456.986493,1209.186811,814.5430385,0,0,0,0,6993.6,1588.5
2010,4,N,4,East 4,C,93,CA,CF,,19,108,127,124,107,108,108,,,,75.08640519,1019.522188,1300.301453,1254.467961,1005.384698,1019.522188,1019.522188,0,0,0,6693.8,1522.5
2010,4,N,4,East 4,C,95,CO,CO,,89,,,,,,,,,,762.5241823,0,0,0,0,0,0,0,0,0,762.5,217.6
2010,4,N,5,Holei 1,C,96,CA,CA,,83,135,139,110,122,,,,,,686.6768508,1425.17535,1489.031204,1047.99411,1224.218742,0,0,0,0,0,5873.1,1342
2010,4,N,5,Holei 1,C,97,CA,CF,,152,123,106,126,,,,,,,1702.902144,1239.312543,991.3132627,1284.96266,0,0,0,0,0,0,5218.5,1198
2010,4,N,5,Holei 1,C,102,CA,CF,,73,131,128,,,,,,,,566.3152121,1362.260689,1315.700888,0,0,0,0,0,0,0,3244.3,763.6
2010,4,N,5,Holei 1,C,104,CO,CO,,156,148,110,140,56,132,,,,,1770.612871,1636.078522,1047.99411,1505.140621,380.3902087,1377.90035,0,0,0,0,7718.1,1747.9
2010,4,N,5,Holei 1,C,105,CO,FE,,164,153,142,131,113,88,,,,,1908.650378,1719.747113,1537.532541,1362.260689,1091.189891,749.6995004,0,0,0,0,8369.1,1891.1
2010,4,N,5,Holei 1,C,106,CA,CA,,171,150,163,112,95,,,,,,2032.238823,1669.378713,1891.207124,1076.726634,840.9790677,0,0,0,0,0,7510.5,1702.2
2010,4,N,5,Holei 1,C,107,CA,CF,,163,152,164,132,140,142,,,,,1891.207124,1702.902144,1908.650378,1377.90035,1505.140621,1537.532541,0,0,0,0,9923.3,2233
2010,4,N,5,Holei 1,C,111,CA,CA,,103,148,144,150,138,,,,,,949.4984067,1636.078522,1570.153889,1669.378713,1472.979759,0,0,0,0,0,7298.1,1655.5
2010,4,N,5,Holei 1,C,112,CA,CF,,157,139,110,102,90,,,,,,1787.677815,1489.031204,1047.99411,935.694335,775.4212764,0,0,0,0,0,6035.8,1377.8
2010,4,N,5,Holei 1,C,115,CO,FE,,16,18,,,,,,,,,58.01346269,69.23310981,0,0,0,0,0,0,0,0,127.2,77.9
2010,4,C,1,Holei 4,C,116,CA,CA,,59,140,134,125,,,,,,,411.3866905,1505.140621,1409.357903,1269.684748,0,0,0,0,0,0,4595.6,1060.9
2010,4,C,1,Holei 4,C,117,CA,CF,,166,161,37,150,139,142,112,,,,1943.696861,1856.48141,204.198191,1669.378713,1489.031204,1537.532541,1076.726634,0,0,0,9777,2200.8
2010,4,C,1,Holei 4,C,119,CO,CO,,131,138,124,124,110,95,129,,,,1362.260689,1472.979759,1254.467961,1254.467961,1047.99411,840.9790677,1331.160728,0,0,0,8564.3,1934
2010,4,C,1,Holei 4,C,120,CO,FE,,117,130,122,113,86,95,,,,,1149.68292,1346.680738,1224.218742,1091.189891,724.2690174,840.9790677,0,0,0,0,6377,1452.8
2010,4,C,1,Holei 4,C,121,CA,CA,,148,148,120,132,135,,,,,,1636.078522,1636.078522,1194.217004,1377.90035,1425.17535,0,0,0,0,0,7269.4,1649.2
2010,4,C,1,Holei 4,C,122,CA,CF,,116,134,128,120,,,,,,,1134.964218,1409.357903,1315.700888,1194.217004,0,0,0,0,0,0,5054.2,1161.8
2010,4,C,1,Holei 4,C,124,CO,CO,,66,109,115,,,,,,,,486.7900402,1033.725426,1120.308963,0,0,0,0,0,0,0,2640.8,630.9
2010,4,C,1,Holei 4,C,125,CO,FE,,91,127,116,124,112,,,,,,788.3903799,1300.301453,1134.964218,1254.467961,1076.726634,0,0,0,0,0,5554.9,1272
2010,4,C,1,Holei 4,C,126,CA,CA,,143,145,121,136,121,102,,,,,1553.814637,1586.550099,1209.186811,1441.051619,1209.186811,935.694335,0,0,0,0,7935.5,1795.7
2010,4,C,1,Holei 4,C,127,CA,CF,,160,183,132,160,177,147,131,,,,1839.19928,2250.036758,1377.90035,1839.19928,2140.212777,1619.512608,1362.260689,0,0,0,12428.3,2784.1
2010,4,C,1,Holei 4,C,129,CO,CO,,113,140,128,112,,,,,,,1091.189891,1505.140621,1315.700888,1076.726634,0,0,0,0,0,0,4988.8,1147.4
2010,4,C,1,Holei 4,C,131,CA,CA,,138,144,126,125,,,,,,,1472.979759,1570.153889,1284.96266,1269.684748,0,0,0,0,0,0,5597.8,1281.4
2010,4,C,1,Holei 4,C,132,CA,CF,,52,136,137,116,134,118,103,,,,340.3430617,1441.051619,1456.986493,1134.964218,1409.357903,1164.464796,949.4984067,0,0,0,7896.7,1787.2
2010,4,C,1,Holei 4,C,134,CO,CO,,147,143,133,119,129,,,,,,1619.512608,1553.814637,1393.599496,1179.309579,1331.160728,0,0,0,0,0,7077.4,1606.9
2010,4,C,1,Holei 4,C,135,CO,FE,,94,146,150,128,114,,,,,,827.7258211,1603.00307,1669.378713,1315.700888,1105.717427,0,0,0,0,0,6521.5,1484.6
2010,4,C,1,Holei 4,C,136,CA,CA,,150,152,147,136,119,112,,,,,1669.378713,1702.902144,1619.512608,1441.051619,1179.309579,1076.726634,0,0,0,0,8688.9,1961.4
2010,4,C,1,Holei 4,C,137,CA,CF,,110,142,131,127,,,,,,,1047.99411,1537.532541,1362.260689,1300.301453,0,0,0,0,0,0,5248.1,1204.5
2010,4,C,1,Holei 4,C,139,CO,CO,,104,120,102,121,96,,,,,,963.3698002,1194.217004,935.694335,1209.186811,854.3024074,0,0,0,0,0,5156.8,1184.4
2010,4,C,1,Holei 4,C,140,CO,FE,,85,135,139,125,133,,,,,,711.6640563,1425.17535,1489.031204,1269.684748,1393.599496,0,0,0,0,0,6289.2,1433.5
2010,4,C,2,Aviation 2,C,141,CA,CF,,70,149,148,97,137,110,,,,,531.7419822,1652.700619,1636.078522,867.6954749,1456.986493,1047.99411,0,0,0,0,7193.2,1632.4
2010,4,C,2,Aviation 2,C,144,CO,FE,,73,73,,,,,,,,,566.3152121,566.3152121,0,0,0,0,0,0,0,0,1132.6,299.1
2010,4,C,2,Aviation 2,C,145,CA,CA,,167,155,150,139,123,,,,,,1961.299769,1753.602655,1669.378713,1489.031204,1239.312543,0,0,0,0,0,8112.6,1834.7
2010,4,C,2,Aviation 2,C,146,CA,CF,,133,136,126,,,,,,,,1393.599496,1441.051619,1284.96266,0,0,0,0,0,0,0,4119.6,956.2
2010,4,C,2,Aviation 2,C,150,CA,CA,,122,141,160,113,,,,,,,1224.218742,1521.307801,1839.19928,1091.189891,0,0,0,0,0,0,5675.9,1298.6
2010,4,C,2,Aviation 2,C,156,CA,CF,,20,100,,,,,,,,,81.09618212,908.2894761,0,0,0,0,0,0,0,0,989.4,267.6
2010,4,C,2,Aviation 2,C,158,CO,CO,,45,,,,,,,,,,273.94387,0,0,0,0,0,0,0,0,0,273.9,110.2
2010,4,C,2,Aviation 2,C,160,CA,CA,,110,120,121,117,,,,,,,1047.99411,1194.217004,1209.186811,1149.68292,0,0,0,0,0,0,4601.1,1062.1
2010,4,C,2,Aviation 2,C,161,CA,CF,,98,133,140,,,,,,,,881.1579107,1393.599496,1505.140621,0,0,0,0,0,0,0,3779.9,881.5
2010,4,C,3,Para 3,C,166,CA,CF,,50,101,97,93,93,,,,,,320.8840688,921.9579137,867.6954749,814.5430385,814.5430385,0,0,0,0,0,3739.6,872.6
2010,4,C,3,Para 3,C,168,CO,CO,,88,,,,,,,,,,749.6995004,0,0,0,0,0,0,0,0,0,749.7,214.8
2010,4,C,3,Para 3,C,170,CA,CA,,130,22,130,130,130,130,,,,,1346.680738,93.56964213,1346.680738,1346.680738,1346.680738,1346.680738,0,0,0,0,6827,1551.8
2010,4,C,3,Para 3,C,173,CO,CO,,65,34,45,40,61,,,,,,475.7606534,179.8569749,273.94387,229.5495973,432.4967991,0,0,0,0,0,1591.6,400
2010,4,C,3,Para 3,C,176,CA,CF,,113,108,107,91,63,,,,,,1091.189891,1019.522188,1005.384698,788.3903799,453.9566486,0,0,0,0,0,4358.4,1008.7
2010,4,C,3,Para 3,C,180,CA,CA,,13,46,33,,,,,,,,42.4780575,283.1327215,171.9750948,0,0,0,0,0,0,0,497.6,159.4
2010,4,C,5,Kaula 3,C,506,CA,CA,,106,95,,,,,,,,,991.3132627,840.9790677,0,0,0,0,0,0,0,0,1832.3,453
2010,4,C,5,Kaula 3,C,507,CA,CF,,116,87,,,,,,,,,1134.964218,736.94764,0,0,0,0,0,0,0,0,1871.9,461.7
2010,4,C,5,Kaula 3,C,512,CA,CF,,94,,,,,,,,,,827.7258211,0,0,0,0,0,0,0,0,0,827.7,232
